"PSTV04","PSTV05","PSTV06","PSTV07","PSTV08","PSTV09","PSTV10","PSTV11","PSTV12","PSTV13","PSTV14","UHH"
1,1,2,1,1,35,3506,9,3,35,3571,71
1,1,2,1,1,35,3507,3,1,35,3507,73
1,1,2,1,1,35,3507,8,3,35,3573,67
1,1,2,1,1,35,3507,9,2,35,3507,77
1,1,2,1,1,35,3507,9,3,35,3507,78
1,1,2,1,1,35,3508,4,2,35,3508,59
1,1,2,1,1,35,3508,9,3,35,3508,65
1,1,2,1,1,35,3509,3,1,35,3509,78
1,1,2,1,1,35,3509,9,2,35,3509,74
1,1,2,1,1,35,3509,9,3,35,3509,72
1,1,2,1,1,35,3510,3,1,35,3510,70
1,1,2,1,1,35,3510,9,3,35,3510,61
1,1,2,1,1,35,3511,3,1,35,3511,75
1,1,2,1,1,35,3511,9,2,35,3511,67
1,1,2,1,1,35,3511,9,3,35,3511,78
1,1,2,1,1,35,3512,9,3,35,3512,77
1,1,2,1,1,35,3513,3,1,35,3516,69
1,1,2,1,1,35,3514,3,1,35,3514,68
1,1,2,1,1,35,3514,8,2,35,3578,68
1,1,2,1,1,35,3515,3,1,35,3508,63
1,1,2,1,1,35,3515,3,1,35,3515,71
1,1,2,1,1,35,3515,4,2,35,3578,68
1,1,2,1,1,35,3515,9,2,35,3515,75
1,1,2,1,1,35,3515,9,3,35,3515,75
1,1,2,1,1,35,3516,3,1,35,3516,70
1,1,2,1,1,35,3516,9,2,35,3516,78
1,1,2,1,1,35,3517,9,2,35,3517,70
1,1,2,1,1,35,3517,9,3,35,3517,73
1,1,2,1,1,35,3518,3,1,35,3518,77
1,1,2,1,1,35,3518,9,2,35,3518,75
1,1,2,1,1,35,3518,9,3,35,3518,75
1,1,2,1,1,35,3519,3,1,35,3519,69
1,1,2,1,1,35,3519,3,1,35,3577,68
1,1,2,1,1,35,3519,8,2,35,3577,62
1,1,2,1,1,35,3519,9,3,35,3577,74
1,1,2,1,1,35,3520,3,1,35,3520,71
1,1,2,1,1,35,3520,9,3,35,3520,69
1,1,2,1,1,35,3521,3,1,35,3521,65
1,1,2,1,1,35,3522,3,1,35,3509,72
1,1,2,1,1,35,3522,3,1,35,3522,72
1,1,2,1,1,35,3522,9,3,35,3522,63
1,1,2,1,1,35,3523,9,3,35,3523,67
1,1,2,1,1,35,3524,3,1,35,3524,68
1,1,2,1,1,35,3524,9,2,35,3524,70
1,1,2,1,1,35,3525,3,1,35,3525,72
1,1,2,1,1,35,3525,9,2,35,3525,63
1,1,2,1,1,35,3526,3,1,35,3526,67
1,1,2,1,1,35,3528,9,3,35,3528,69
1,1,2,1,1,35,3529,3,1,35,3529,70
1,1,2,1,1,35,3529,9,3,35,3529,77
1,1,2,1,1,35,3571,3,1,35,3502,68
1,1,2,1,1,35,3571,9,2,35,3571,75
1,1,2,1,1,35,3573,3,1,35,3573,72
1,1,2,1,1,35,3573,9,2,35,3573,74
1,1,2,1,1,35,3573,9,3,35,3573,77
1,1,2,1,1,35,3574,3,1,35,3574,62
1,1,2,1,1,35,3575,3,1,35,3575,73
1,1,2,1,1,35,3576,3,1,35,3576,72
1,1,2,1,1,35,3577,3,1,35,3577,60
1,1,2,1,1,35,3577,9,2,35,3577,71
1,1,2,1,1,35,3578,3,1,34,3404,69
1,1,2,1,1,35,3578,3,1,35,3578,72
1,1,2,1,1,35,3578,4,2,35,3578,84
1,1,2,1,1,35,3578,5,2,35,3578,65
1,1,2,1,1,35,3578,6,2,35,3578,75
1,1,2,1,1,35,3578,8,2,35,3578,72
1,1,2,1,1,35,3578,9,2,35,3578,69
1,1,2,1,1,35,3578,9,3,35,3578,72
1,1,2,1,1,36,3601,3,1,36,3601,69
1,1,2,1,1,36,3602,9,2,36,3602,66
1,1,2,1,1,36,3604,8,2,36,3672,66
1,1,2,1,1,36,3604,9,2,36,3673,60
1,1,2,1,1,36,3671,3,1,36,3671,70
1,1,2,1,1,36,3671,9,2,36,3671,66
1,1,2,1,1,36,3672,8,2,36,3672,69
1,1,2,1,1,36,3673,9,2,36,3673,73
1,1,2,1,1,36,3674,3,1,36,3674,83
1,1,2,1,1,36,3674,9,2,36,3674,71
1,1,2,1,1,51,5101,3,1,51,5101,76
1,1,2,1,1,51,5102,3,1,51,5102,80
1,1,2,1,1,51,5102,9,3,51,5102,83
1,1,2,1,1,51,5103,8,2,36,3671,66
1,1,2,1,1,51,5103,9,2,51,5103,81
1,1,2,1,1,51,5104,9,3,51,5104,72
1,1,2,1,1,51,5105,3,1,51,5105,84
1,1,2,1,1,51,5107,9,2,51,5107,77
1,1,2,1,1,51,5108,3,1,51,5108,78
1,1,2,1,1,51,5171,3,1,51,5171,70
1,1,2,1,1,51,5171,9,2,51,5103,82
1,1,2,1,1,51,5171,9,2,51,5171,68
1,1,2,1,1,52,5201,3,1,52,5201,62
1,1,2,1,1,52,5203,3,1,52,5203,70
1,1,2,1,1,52,5204,3,1,52,5204,73
1,1,2,1,1,52,5271,3,1,52,5271,75
1,1,2,1,1,52,5271,9,2,52,5271,69
1,1,2,1,1,52,5271,9,3,52,5271,71
1,1,2,1,1,53,5302,9,2,53,5302,78
1,1,2,1,1,53,5302,9,3,53,5302,77
1,1,2,1,1,53,5303,3,1,53,5371,72
1,1,2,1,1,53,5304,9,3,53,5304,68
1,1,2,1,1,53,5305,9,2,53,5305,63
1,1,2,1,1,53,5305,9,3,53,5305,56
1,1,2,1,1,53,5306,9,3,53,5306,68
1,1,2,1,1,53,5307,9,3,53,5307,67
1,1,2,1,1,53,5309,3,1,53,5309,67
1,1,2,1,1,53,5310,9,3,53,5310,76
1,1,2,1,1,53,5311,9,3,53,5311,68
1,1,2,1,1,53,5312,3,1,53,5312,64
1,1,2,1,1,53,5313,3,1,53,5313,74
1,1,2,1,1,53,5313,9,2,53,5313,71
1,1,2,1,1,53,5313,9,3,53,5313,71
1,1,2,1,1,53,5317,3,1,53,5317,75
1,1,2,1,1,53,5321,3,1,53,5321,75
1,1,2,1,1,53,5371,9,2,53,5371,73
1,1,2,1,1,61,6101,3,1,61,6101,66
1,1,2,1,1,61,6102,3,1,61,6102,65
1,1,2,1,1,61,6106,3,1,61,6106,69
1,1,2,1,1,61,6109,3,1,61,6109,74
1,1,2,1,1,61,6171,3,1,61,6171,70
1,1,2,1,1,61,6172,3,1,61,6172,71
1,1,2,1,1,62,6201,3,1,62,6201,61
1,1,2,1,1,62,6201,4,2,62,6201,62
1,1,2,1,1,62,6201,9,3,62,6201,57
1,1,2,1,1,62,6204,9,3,62,6204,68
1,1,2,1,1,62,6204,9,3,63,6302,65
1,1,2,1,1,62,6271,3,1,62,6271,64
1,1,2,1,1,62,6271,9,3,62,6271,68
1,1,2,1,1,63,6301,3,1,63,6301,70
1,1,2,1,1,63,6301,9,3,63,6301,71
1,1,2,1,1,63,6303,3,1,63,6371,62
1,1,2,1,1,63,6306,9,2,63,6306,64
1,1,2,1,1,63,6308,3,1,63,6308,59
1,1,2,1,1,63,6309,3,1,63,6309,58
1,1,2,1,1,63,6371,3,1,63,6371,71
1,1,2,1,1,63,6372,3,1,63,6372,66
1,1,2,1,1,63,6372,9,3,62,6204,66
1,1,2,1,1,64,6403,3,1,64,6403,64
1,1,2,1,1,64,6405,3,1,64,6403,66
1,1,2,1,1,64,6472,3,1,64,6472,68
1,1,2,1,1,64,6472,9,2,64,6472,63
1,1,2,1,1,65,6501,3,1,65,6501,72
1,1,2,1,1,65,6502,3,1,65,6502,65
1,1,2,1,1,65,6502,9,2,65,6502,70
1,1,2,1,1,65,6502,9,3,65,6502,70
1,1,2,1,1,65,6504,3,1,65,6571,61
1,1,2,1,1,65,6571,9,3,65,6571,73
1,1,2,1,1,71,7101,3,1,75,7571,68
1,1,2,1,1,71,7102,9,2,32,3275,79
1,1,2,1,1,71,7102,9,3,71,7102,67
1,1,2,1,1,71,7103,3,1,71,7103,82
1,1,2,1,1,71,7105,3,1,71,7105,72
1,1,2,1,1,71,7105,9,3,71,7105,76
1,1,2,1,1,71,7109,3,1,71,7109,71
1,1,2,1,1,71,7171,9,2,71,7171,80
1,1,2,1,1,71,7171,9,3,71,7171,83
1,1,2,1,1,71,7172,3,1,71,7172,66
1,1,2,1,1,71,7174,9,3,71,7174,64
1,1,2,1,1,72,7202,3,1,72,7202,76
1,1,2,1,1,72,7208,3,1,72,7208,78
1,1,2,1,1,72,7208,9,3,72,7271,78
1,1,2,1,1,72,7210,3,1,72,7210,72
1,1,2,1,1,72,7271,2,1,72,7271,68
1,1,2,1,1,72,7271,3,1,72,7271,67
1,1,2,1,1,72,7271,9,3,72,7271,68
1,1,2,1,1,73,7302,9,3,73,7302,68
1,1,2,1,1,73,7304,3,1,73,7304,78
1,1,2,1,1,73,7305,3,1,73,7305,93
1,1,2,1,1,73,7307,9,2,73,7307,75
1,1,2,1,1,73,7307,9,3,73,7307,71
1,1,2,1,1,73,7309,3,1,73,7309,69
1,1,2,1,1,73,7309,8,2,73,7309,63
1,1,2,1,1,73,7309,9,2,73,7309,70
1,1,2,1,1,73,7309,9,3,73,7309,70
1,1,2,1,1,73,7311,9,2,73,7311,75
1,1,2,1,1,73,7313,3,1,73,7313,66
1,1,2,1,1,73,7315,3,1,73,7308,91
1,1,2,1,1,73,7315,9,2,73,7315,66
1,1,2,1,1,73,7315,9,3,73,7372,74
1,1,2,1,1,73,7316,3,1,73,7316,78
1,1,2,1,1,73,7316,9,3,73,7316,67
1,1,2,1,1,73,7318,3,1,73,7318,69
1,1,2,1,1,73,7322,3,1,73,7322,68
1,1,2,1,1,73,7325,3,1,73,7371,67
1,1,2,1,1,73,7325,9,2,73,7325,66
1,1,2,1,1,73,7325,9,2,73,7371,73
1,1,2,1,1,73,7371,3,1,73,7371,63
1,1,2,1,1,73,7371,8,2,73,7371,66
1,1,2,1,1,73,7371,9,2,73,7371,70
1,1,2,1,1,73,7372,3,1,73,7372,79
1,1,2,1,1,73,7373,3,1,73,7373,71
1,1,2,1,1,73,7373,9,3,73,7373,66
1,1,2,1,1,74,7403,3,1,74,7403,62
1,1,2,1,1,74,7405,3,1,74,7405,61
1,1,2,1,1,74,7408,3,1,74,7408,69
1,1,2,1,1,74,7409,9,3,74,7409,66
1,1,2,1,1,74,7411,3,1,74,7411,76
1,1,2,1,1,74,7415,3,1,74,7415,71
1,1,2,1,1,74,7471,3,1,74,7471,76
1,1,2,1,1,74,7472,3,1,74,7472,62
1,1,2,1,1,74,7472,9,3,74,7472,69
1,1,2,1,1,75,7504,9,2,75,7504,75
1,1,2,1,1,75,7571,3,1,75,7571,71
1,1,2,1,1,76,7601,3,1,76,7601,62
1,1,2,1,1,76,7603,3,1,76,7603,68
1,1,2,1,1,81,8103,3,1,81,8103,63
1,1,2,1,1,81,8107,3,1,81,8107,71
1,1,2,1,1,81,8171,3,1,81,8171,79
1,1,2,1,1,81,8171,8,2,81,8171,79
1,1,2,1,1,81,8171,9,2,81,8171,64
1,1,2,1,1,81,8171,9,3,81,8171,64
1,1,2,1,1,82,8203,9,3,82,8271,77
1,1,2,1,1,82,8204,9,3,82,8204,74
1,1,2,1,1,82,8207,9,2,82,8207,70
1,1,2,1,1,82,8207,9,3,82,8207,70
1,1,2,1,1,82,8271,9,3,82,8271,70
1,1,2,1,1,91,9101,3,1,91,9171,69
1,1,2,1,1,91,9105,9,2,91,9105,69
1,1,2,1,1,91,9171,3,1,91,9171,65
1,1,2,1,1,91,9171,9,3,91,9171,71
1,1,2,1,1,94,9401,9,2,94,9401,72
1,1,2,1,1,94,9401,9,3,94,9401,72
1,1,2,1,1,94,9402,3,1,94,9402,69
1,1,2,1,1,94,9403,3,1,94,9403,81
1,1,2,1,1,94,9408,9,3,94,9408,69
1,1,2,1,1,94,9409,3,1,94,9409,79
1,1,2,1,1,94,9420,3,1,94,9420,60
1,1,2,1,1,94,9471,3,1,94,9471,72
1,1,2,1,1,94,9471,9,3,94,9471,72
1,1,2,1,4,11,1107,9,2,11,1107,63
1,1,2,1,4,11,1111,3,1,11,1111,85
1,1,2,1,4,11,1114,8,2,11,1173,58
1,1,2,1,4,11,1118,3,1,11,1118,77
1,1,2,1,4,11,1118,9,2,11,1109,76
1,1,2,1,4,11,1171,3,1,11,1171,70
1,1,2,1,4,11,1171,9,2,11,1171,68
1,1,2,1,4,11,1171,9,3,11,1171,90
1,1,2,1,4,12,1207,3,1,12,1207,70
1,1,2,1,4,12,1207,9,3,12,1207,70
1,1,2,1,4,12,1208,3,1,12,1208,66
1,1,2,1,4,12,1208,9,2,12,1208,76
1,1,2,1,4,12,1208,9,2,12,1275,41
1,1,2,1,4,12,1208,9,2,32,3201,65
1,1,2,1,4,12,1211,3,1,12,1211,65
1,1,2,1,4,12,1211,9,2,12,1211,66
1,1,2,1,4,12,1211,9,2,12,1275,70
1,1,2,1,4,12,1212,9,2,12,1275,62
1,1,2,1,4,12,1213,3,1,12,1213,65
1,1,2,1,4,12,1218,3,1,12,1218,61
1,1,2,1,4,12,1219,9,2,12,1219,64
1,1,2,1,4,12,1220,3,1,12,1220,59
1,1,2,1,4,12,1222,3,1,12,1222,74
1,1,2,1,4,12,1272,3,1,12,1272,75
1,1,2,1,4,12,1273,3,1,12,1273,65
1,1,2,1,4,12,1273,9,2,12,1273,71
1,1,2,1,4,12,1275,3,1,12,1275,65
1,1,2,1,4,12,1275,9,2,12,1275,70
1,1,2,1,4,12,1276,3,1,12,1276,71
1,1,2,1,4,13,1301,3,1,13,1301,61
1,1,2,1,4,13,1307,3,1,16,1674,67
1,1,2,1,4,13,1307,9,2,13,1307,78
1,1,2,1,4,13,1312,3,1,13,1312,65
1,1,2,1,4,13,1371,3,1,13,1371,76
1,1,2,1,4,13,1371,3,1,36,3603,67
1,1,2,1,4,13,1371,9,2,13,1371,64
1,1,2,1,4,13,1373,3,1,13,1373,72
1,1,2,1,4,13,1374,3,1,13,1374,80
1,1,2,1,4,13,1374,9,2,13,1374,64
1,1,2,1,4,13,1375,3,1,13,1375,72
1,1,2,1,4,13,1376,8,2,13,1376,74
1,1,2,1,4,14,1402,3,1,14,1402,63
1,1,2,1,4,14,1403,3,1,14,1403,66
1,1,2,1,4,14,1404,3,1,14,1404,64
1,1,2,1,4,14,1404,9,2,16,1671,79
1,1,2,1,4,14,1406,3,1,14,1406,59
1,1,2,1,4,14,1407,3,1,14,1407,68
1,1,2,1,4,14,1408,3,1,14,1408,56
1,1,2,1,4,14,1408,9,2,14,1408,72
1,1,2,1,4,14,1410,9,2,14,1471,54
1,1,2,1,4,14,1410,9,2,21,2171,77
1,1,2,1,4,14,1471,7,2,14,1471,84
1,1,2,1,4,14,1471,9,2,14,1471,63
1,1,2,1,4,14,1473,9,2,14,1473,64
1,1,2,1,4,15,1502,3,1,15,1502,72
1,1,2,1,4,15,1503,9,3,15,1503,66
1,1,2,1,4,15,1504,3,1,15,1504,68
1,1,2,1,4,15,1505,3,1,32,3216,57
1,1,2,1,4,15,1507,3,1,15,1507,51
1,1,2,1,4,15,1509,3,1,15,1509,63
1,1,2,1,4,15,1571,3,1,15,1571,76
1,1,2,1,4,15,1571,9,2,15,1571,63
1,1,2,1,4,15,1571,9,2,31,3174,80
1,1,2,1,4,16,1601,3,1,16,1608,68
1,1,2,1,4,16,1601,3,1,16,1609,58
1,1,2,1,4,16,1601,9,3,16,1608,68
1,1,2,1,4,16,1602,9,2,16,1602,65
1,1,2,1,4,16,1602,9,3,16,1671,56
1,1,2,1,4,16,1603,3,1,16,1603,69
1,1,2,1,4,16,1603,3,1,16,1612,70
1,1,2,1,4,16,1603,9,2,16,1603,63
1,1,2,1,4,16,1604,3,1,16,1604,51
1,1,2,1,4,16,1604,5,2,16,1604,69
1,1,2,1,4,16,1606,3,1,16,1606,82
1,1,2,1,4,16,1606,9,2,16,1606,68
1,1,2,1,4,16,1607,3,1,16,1671,65
1,1,2,1,4,16,1607,9,2,16,1607,63
1,1,2,1,4,16,1607,9,2,16,1671,53
1,1,2,1,4,16,1607,9,3,16,1607,63
1,1,2,1,4,16,1608,3,1,16,1608,65
1,1,2,1,4,16,1609,3,1,16,1609,54
1,1,2,1,4,16,1609,9,2,16,1609,58
1,1,2,1,4,16,1610,3,1,16,1610,64
1,1,2,1,4,16,1610,9,3,16,1610,62
1,1,2,1,4,16,1612,3,1,16,1612,70
1,1,2,1,4,16,1613,9,3,16,1613,64
1,1,2,1,4,16,1671,3,1,16,1671,74
1,1,2,1,4,16,1671,9,2,16,1671,68
1,1,2,1,4,16,1671,9,3,16,1671,63
1,1,2,1,4,16,1672,9,2,16,1672,34
1,1,2,1,4,16,1672,9,3,16,1672,67
1,1,2,1,4,16,1674,3,1,16,1674,60
1,1,2,1,4,16,1674,9,2,16,1674,56
1,1,2,1,4,16,1674,9,3,16,1613,60
1,1,2,1,4,16,1674,9,3,16,1674,65
1,1,2,1,4,17,1703,3,1,17,1703,55
1,1,2,1,4,17,1706,3,1,17,1706,58
1,1,2,1,4,17,1706,9,3,17,1706,57
1,1,2,1,4,17,1771,3,1,17,1771,69
1,1,2,1,4,17,1771,9,2,17,1771,69
1,1,2,1,4,18,1801,9,2,18,1803,55
1,1,2,1,4,18,1803,3,1,18,1803,61
1,1,2,1,4,18,1804,3,1,18,1804,77
1,1,2,1,4,18,1804,9,2,18,1804,71
1,1,2,1,4,18,1805,3,1,18,1805,63
1,1,2,1,4,18,1806,3,1,18,1806,63
1,1,2,1,4,18,1807,9,2,18,1807,64
1,1,2,1,4,18,1807,9,3,18,1807,53
1,1,2,1,4,18,1809,3,1,18,1871,72
1,1,2,1,4,18,1812,3,1,18,1812,59
1,1,2,1,4,18,1813,3,1,18,1813,57
1,1,2,1,4,18,1871,3,1,18,1871,69
1,1,2,1,4,18,1871,8,2,18,1871,58
1,1,2,1,4,18,1871,9,2,18,1871,64
1,1,2,1,4,18,1872,3,1,18,1805,58
1,1,2,1,4,18,1872,3,1,18,1872,67
1,1,2,1,4,18,1872,9,3,18,1872,61
1,1,2,1,4,19,1901,3,1,18,1871,58
1,1,2,1,4,19,1901,3,1,19,1901,66
1,1,2,1,4,19,1901,9,2,19,1901,65
1,1,2,1,4,19,1902,3,1,19,1902,79
1,1,2,1,4,19,1902,9,2,19,1902,81
1,1,2,1,4,19,1903,3,1,19,1903,68
1,1,2,1,4,19,1904,3,1,19,1904,65
1,1,2,1,4,19,1904,8,2,19,1971,70
1,1,2,1,4,19,1904,9,2,18,1812,64
1,1,2,1,4,19,1905,9,3,19,1905,76
1,1,2,1,4,19,1971,8,2,19,1971,50
1,1,2,1,4,19,1971,9,2,19,1971,67
1,1,2,1,4,21,2101,9,2,21,2101,79
1,1,2,1,4,21,2102,3,1,21,2102,57
1,1,2,1,4,21,2102,3,1,21,2172,56
1,1,2,1,4,21,2104,3,1,21,2104,61
1,1,2,1,4,21,2171,3,1,21,2171,74
1,1,2,1,4,21,2171,9,2,21,2171,69
1,1,2,1,4,21,2172,9,2,21,2172,78
1,1,2,1,4,31,3171,2,1,31,3171,65
1,1,2,1,4,31,3171,3,1,31,3174,63
1,1,2,1,4,31,3171,9,2,31,3171,71
1,1,2,1,4,31,3171,9,2,32,3276,65
1,1,2,1,4,31,3172,3,1,31,3172,64
1,1,2,1,4,31,3172,9,2,31,3172,67
1,1,2,1,4,31,3173,3,1,31,3173,68
1,1,2,1,4,31,3173,5,2,31,3173,69
1,1,2,1,4,31,3173,9,2,31,3173,72
1,1,2,1,4,31,3173,9,2,32,3275,70
1,1,2,1,4,31,3174,3,1,31,3173,71
1,1,2,1,4,31,3174,3,1,31,3174,69
1,1,2,1,4,31,3174,8,2,31,3174,63
1,1,2,1,4,31,3174,9,2,19,1901,74
1,1,2,1,4,31,3174,9,2,31,3174,72
1,1,2,1,4,31,3175,3,1,31,3175,63
1,1,2,1,4,31,3175,9,2,31,3175,63
1,1,2,1,4,31,3175,9,2,32,3275,68
1,1,2,1,4,32,3201,3,1,32,3201,59
1,1,2,1,4,32,3201,9,2,32,3201,57
1,1,2,1,4,32,3201,9,2,32,3271,68
1,1,2,1,4,32,3202,3,1,32,3202,68
1,1,2,1,4,32,3202,9,2,32,3202,63
1,1,2,1,4,32,3203,3,1,32,3203,68
1,1,2,1,4,32,3203,9,2,32,3203,71
1,1,2,1,4,32,3203,9,3,32,3203,56
1,1,2,1,4,32,3204,9,2,32,3204,62
1,1,2,1,4,32,3204,9,2,32,3273,57
1,1,2,1,4,32,3204,9,2,32,3275,70
1,1,2,1,4,32,3204,9,3,32,3273,64
1,1,2,1,4,32,3206,3,1,32,3206,80
1,1,2,1,4,32,3206,9,3,32,3278,61
1,1,2,1,4,32,3207,3,1,32,3207,75
1,1,2,1,4,32,3209,3,1,32,3209,70
1,1,2,1,4,32,3209,9,2,32,3209,59
1,1,2,1,4,32,3209,9,3,32,3209,69
1,1,2,1,4,32,3210,3,1,32,3210,55
1,1,2,1,4,32,3210,9,3,32,3210,69
1,1,2,1,4,32,3211,9,2,32,3275,57
1,1,2,1,4,32,3212,3,1,32,3212,58
1,1,2,1,4,32,3212,9,2,32,3212,57
1,1,2,1,4,32,3213,3,1,32,3213,76
1,1,2,1,4,32,3214,9,2,32,3214,71
1,1,2,1,4,32,3215,3,1,32,3215,69
1,1,2,1,4,32,3215,9,2,32,3215,68
1,1,2,1,4,32,3215,9,2,32,3275,77
1,1,2,1,4,32,3216,3,1,32,3216,75
1,1,2,1,4,32,3216,9,2,32,3216,68
1,1,2,1,4,32,3216,9,2,32,3275,70
1,1,2,1,4,32,3271,3,1,32,3201,63
1,1,2,1,4,32,3271,3,1,32,3271,70
1,1,2,1,4,32,3271,9,2,32,3271,65
1,1,2,1,4,32,3272,3,1,32,3272,76
1,1,2,1,4,32,3272,5,2,32,3272,75
1,1,2,1,4,32,3273,3,1,32,3273,74
1,1,2,1,4,32,3273,5,2,32,3273,66
1,1,2,1,4,32,3273,7,2,32,3273,69
1,1,2,1,4,32,3273,9,2,32,3273,64
1,1,2,1,4,32,3273,9,3,32,3273,65
1,1,2,1,4,32,3274,9,2,32,3274,71
1,1,2,1,4,32,3274,9,3,32,3274,66
1,1,2,1,4,32,3275,3,1,31,3172,40
1,1,2,1,4,32,3275,3,1,32,3275,68
1,1,2,1,4,32,3275,6,2,31,3173,66
1,1,2,1,4,32,3275,9,2,32,3216,63
1,1,2,1,4,32,3275,9,2,32,3275,63
1,1,2,1,4,32,3276,2,1,31,3171,56
1,1,2,1,4,32,3276,3,1,32,3276,64
1,1,2,1,4,32,3276,9,2,32,3276,65
1,1,2,1,4,32,3276,9,2,36,3674,57
1,1,2,1,4,32,3276,9,3,32,3276,70
1,1,2,1,4,32,3277,8,2,32,3273,72
1,1,2,1,4,32,3277,9,2,32,3277,62
1,1,2,1,4,33,3301,3,1,33,3301,69
1,1,2,1,4,33,3301,6,2,33,3301,69
1,1,2,1,4,33,3301,9,3,33,3301,71
1,1,2,1,4,33,3302,3,1,33,3302,66
1,1,2,1,4,33,3302,9,2,33,3302,71
1,1,2,1,4,33,3302,9,3,33,3302,76
1,1,2,1,4,33,3303,3,1,33,3303,67
1,1,2,1,4,33,3304,3,1,33,3304,64
1,1,2,1,4,33,3304,9,3,33,3304,65
1,1,2,1,4,33,3305,9,2,33,3305,69
1,1,2,1,4,33,3305,9,3,33,3305,55
1,1,2,1,4,33,3306,3,1,33,3306,64
1,1,2,1,4,33,3306,9,3,33,3306,86
1,1,2,1,4,33,3307,9,2,33,3307,68
1,1,2,1,4,33,3307,9,3,33,3307,68
1,1,2,1,4,33,3308,3,1,33,3308,48
1,1,2,1,4,33,3308,9,3,33,3371,59
1,1,2,1,4,33,3309,3,1,33,3309,85
1,1,2,1,4,33,3309,9,3,33,3309,64
1,1,2,1,4,33,3310,3,1,33,3310,70
1,1,2,1,4,33,3310,9,2,33,3310,68
1,1,2,1,4,33,3310,9,3,33,3310,62
1,1,2,1,4,33,3311,9,3,33,3372,66
1,1,2,1,4,33,3312,3,1,33,3312,75
1,1,2,1,4,33,3313,3,1,33,3313,68
1,1,2,1,4,33,3313,9,2,33,3313,69
1,1,2,1,4,33,3313,9,3,33,3313,65
1,1,2,1,4,33,3314,3,1,33,3314,62
1,1,2,1,4,33,3314,9,2,33,3314,66
1,1,2,1,4,33,3314,9,3,33,3314,59
1,1,2,1,4,33,3314,9,3,33,3372,66
1,1,2,1,4,33,3315,3,1,33,3315,51
1,1,2,1,4,33,3316,9,2,33,3316,67
1,1,2,1,4,33,3317,3,1,33,3317,85
1,1,2,1,4,33,3317,9,3,33,3317,57
1,1,2,1,4,33,3318,9,2,33,3318,88
1,1,2,1,4,33,3318,9,3,33,3318,61
1,1,2,1,4,33,3319,5,2,33,3374,61
1,1,2,1,4,33,3319,9,3,33,3319,63
1,1,2,1,4,33,3320,3,1,33,3320,48
1,1,2,1,4,33,3320,9,2,33,3320,48
1,1,2,1,4,33,3320,9,3,33,3320,57
1,1,2,1,4,33,3321,3,1,33,3321,64
1,1,2,1,4,33,3321,9,2,33,3321,64
1,1,2,1,4,33,3322,3,1,33,3322,51
1,1,2,1,4,33,3322,9,2,33,3322,56
1,1,2,1,4,33,3322,9,3,33,3322,66
1,1,2,1,4,33,3323,3,1,33,3308,42
1,1,2,1,4,33,3323,3,1,33,3323,66
1,1,2,1,4,33,3323,9,3,33,3323,80
1,1,2,1,4,33,3324,9,3,33,3324,72
1,1,2,1,4,33,3325,3,1,33,3325,59
1,1,2,1,4,33,3325,9,3,33,3325,61
1,1,2,1,4,33,3326,9,2,33,3326,59
1,1,2,1,4,33,3326,9,3,33,3326,39
1,1,2,1,4,33,3326,9,3,33,3375,61
1,1,2,1,4,33,3327,3,1,33,3327,57
1,1,2,1,4,33,3327,9,3,33,3327,57
1,1,2,1,4,33,3328,3,1,33,3328,68
1,1,2,1,4,33,3328,9,2,33,3328,73
1,1,2,1,4,33,3328,9,2,33,3376,74
1,1,2,1,4,33,3328,9,3,33,3328,71
1,1,2,1,4,33,3329,3,1,33,3329,58
1,1,2,1,4,33,3372,3,1,33,3372,78
1,1,2,1,4,33,3372,9,2,33,3372,70
1,1,2,1,4,33,3372,9,3,33,3372,70
1,1,2,1,4,33,3373,3,1,33,3373,67
1,1,2,1,4,33,3373,9,2,33,3373,75
1,1,2,1,4,33,3373,9,3,33,3373,65
1,1,2,1,4,33,3374,1,2,33,3374,78
1,1,2,1,4,33,3374,8,2,33,3374,61
1,1,2,1,4,33,3374,9,2,33,3374,74
1,1,2,1,4,33,3374,9,3,33,3374,72
1,1,2,1,4,33,3375,3,1,33,3375,64
1,1,2,1,4,33,3375,9,3,33,3325,74
1,1,2,1,4,33,3375,9,3,33,3375,60
1,1,2,1,4,33,3376,3,1,33,3376,79
1,1,2,1,4,33,3376,9,2,33,3376,71
1,1,2,1,4,34,3402,3,1,32,3206,61
1,1,2,1,4,34,3402,3,1,34,3402,72
1,1,2,1,4,34,3402,3,1,34,3471,63
1,1,2,1,4,34,3402,9,2,34,3402,70
1,1,2,1,4,34,3402,9,2,34,3471,61
1,1,2,1,4,34,3403,9,3,34,3403,70
1,1,2,1,4,34,3404,3,1,34,3404,78
1,1,2,1,4,34,3404,9,2,34,3471,79
1,1,2,1,4,34,3404,9,3,33,3310,58
1,1,2,1,4,34,3404,9,3,34,3404,67
1,1,2,1,4,34,3471,3,1,34,3471,69
1,1,2,1,4,34,3471,9,2,34,3404,65
1,1,2,1,4,34,3471,9,2,34,3471,66
1,1,2,1,4,35,3501,9,3,35,3501,63
1,1,2,1,4,35,3502,3,1,35,3502,68
1,1,2,1,4,35,3503,3,1,35,3503,62
1,1,2,1,4,35,3504,9,3,35,3504,68
1,1,2,1,4,35,3505,3,1,35,3505,60
1,1,2,1,4,35,3505,9,3,35,3505,84
1,1,2,1,4,35,3506,9,3,34,3404,79
